# Generated by tools/parity_index.py. Do not hand-edit: rebuild with `just parity-update` and
# review the diff, the same rule the generated data tables live under.
#
# One row per vanilla citation in `crates/*/src`. `vanilla_hash` keys the cited lines as they exist
# in the decompiled tree; `our_hash` keys the body of the Rust item the citation is attached to,
# with comment-only lines dropped. `just check-parity` recomputes both and fails when either moved,
# naming which: the vanilla side means the citation drifted or the tree was regenerated, our side
# means the transcription was edited after it was checked against the game.
#
# This says whether a transcription is still the code it was checked against. It never says whether
# it is correct. `just parity-coverage` says what is cited by nothing at all, which is the other
# half and the half that cannot overstate.
rust_file	item	vanilla_file	lines	vanilla_hash	our_hash
crates/terrustia/src/game/ai/hardmode/big_mimic.rs	fn big_mimic	NPC.cs	37977-37980	17046bd5ca6d	df22e3b27bb1
crates/terrustia/src/game/ai/hardmode/big_mimic.rs	fn big_mimic	NPC.cs	38184-38198	5e8a2b679ce1	df22e3b27bb1
crates/terrustia/src/game/ai/hardmode/big_mimic.rs	mod state :: const FIRING	NPC.cs	37956	0dad5efd27b5	d735c18584b7
crates/terrustia/src/game/ai/hardmode/big_mimic.rs	mod tests :: fn a_crimson_mimic_gets_the_stuff_cannon_in_an_anniversary_world	NPC.cs	37956-37959	3608700551f1	4d6abb398465
crates/terrustia/src/game/ai/hardmode/big_mimic.rs	mod tests :: fn a_curled_mimic_is_untouchable	NPC.cs	37968	ef9f63c5ba40	e62dd877debe
crates/terrustia/src/game/ai/hardmode/drifters.rs	struct Outcome	NPC.cs	43481-43489	79b50c2cbdab	1483bfec2a7d
crates/terrustia/src/game/ai/hardmode/fixtures.rs	(file)	Utils.cs	1899-1902	c1eee38dbc98	424d5d3015e9
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn check_floor2	CultistRitual.cs	133-159	8880a5495aaf	eeca8ce3d3d8
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43379-43478	7dd7d7ed43bb	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43390-43394	e310e0f02576	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43396-43405	b9471c4b8e67	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43400	4bba215d1389	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43401	7dcdedc66631	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43402	b14950403056	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43411-43416	7d0017e8b730	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43418	8d2beeb83373	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43423-43431	75c0c5b751e2	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43426-43428	ed3ce0da0540	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43432-43454	614d22ed3d96	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43455-43470	db15c9a57ec4	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43471-43474	44fbf2fd6889	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43475-43478	a979521c8952	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43481-43489	79b50c2cbdab	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	43496-43508	8b57d76cd5d9	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	57558	3abc7ac88699	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn pal	NPC.cs	6188	149152f40988	4ab1626d3485
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn solid_tile	WorldGen.cs	70650-70671	6151caaabaa1	5db6a9827b83
crates/terrustia/src/game/ai/hardmode/fixtures.rs	fn solid_tiles	Collision.cs	3468-3506	a5e0457ee105	d59ec1d9b3cf
crates/terrustia/src/game/ai/hardmode/fixtures.rs	mod tests :: fn a_foxsparks_hands_over_its_own_pet	NPC.cs	43483-43486	381cbb8d249a	44e92ab081f8
crates/terrustia/src/game/ai/hardmode/fixtures.rs	mod tests :: fn a_pal_raises_two_guards_back_linked_to_itself	NPC.cs	43396-43405	b9471c4b8e67	6ad865555fba
crates/terrustia/src/game/ai/hardmode/fixtures.rs	mod tests :: fn a_pal_with_nowhere_to_stand_deletes_itself_at_once	NPC.cs	43389-43394	1f16f0b7c997	afced273d74f
crates/terrustia/src/game/ai/hardmode/fixtures.rs	mod tests :: fn check_floor2_wants_room_above_the_floor_it_finds	CultistRitual.cs	145-150	7608b58f1e8f	88fea0d6ebeb
crates/terrustia/src/game/ai/hardmode/invasion.rs	fn dutchman	NPC.cs	39252	4562c3137d39	8fcf4616eca1
crates/terrustia/src/game/ai/hardmode/invasion.rs	fn dutchman	NPC.cs	39275	3c75b4224397	8fcf4616eca1
crates/terrustia/src/game/ai/hardmode/invasion.rs	mod tests :: fn its_four_guns_are_seated_and_staggered	NPC.cs	39252	4562c3137d39	e9ce634d2ab1
crates/terrustia/src/game/ai/hardmode/invasion.rs	mod tests :: fn the_dutchman_is_its_cannon	NPC.cs	39275	3c75b4224397	69786f9f3e15
crates/terrustia/src/game/ai/hardmode/nautilus.rs	fn dreadnautilus	NPC.cs	47987	307ebc6c556e	ec3b67823235
crates/terrustia/src/game/ai/hardmode/nautilus.rs	fn dreadnautilus	Projectile.cs	12781-12790	1e3d256227ba	ec3b67823235
crates/terrustia/src/game/ai/hardmode/nautilus.rs	mod tests :: fn a_charge_stays_hurtable_while_it_winds_up	NPC.cs	47640-48033	9d24335682b3	3ce8622af0d3
crates/terrustia/src/game/ai/hardmode/nautilus.rs	mod tests :: fn a_charge_stays_hurtable_while_it_winds_up	NPC.cs	47987	307ebc6c556e	3ce8622af0d3
crates/terrustia/src/game/ai/hardmode/pillar.rs	fn pillar	NPC.cs	39574	50db4578e8e6	4b2e313ee067
crates/terrustia/src/game/ai/hardmode/pillar.rs	mod tests :: fn a_for_the_worthy_tower_skips_the_surface_clamp	NPC.cs	39574	50db4578e8e6	b987a3642c78
crates/terrustia/src/game/ai/hardmode/saucer.rs	fn core	NPC.cs	35933-35951	dd65912b61ad	fee4765c954a
crates/terrustia/src/game/ai/hardmode/saucer.rs	fn core	NPC.cs	36433,36442	b7f7e3203905	fee4765c954a
crates/terrustia/src/game/ai/hardmode/saucer.rs	fn core	NPC.cs	36457-36461	665f1a3e154f	fee4765c954a
crates/terrustia/src/game/ai/hardmode/saucer.rs	mod tests :: fn its_guns_seat_on_both_sides_by_ai1	NPC.cs	36433,36442	b7f7e3203905	889dcd7ad2a1
crates/terrustia/src/game/ai/haunt.rs	fn attack	NPC.cs	24924-25097	3bf89d98229a	95a220056152
crates/terrustia/src/game/ai/haunt.rs	fn attack	NPC.cs	25086-25093	b5510711bace	95a220056152
crates/terrustia/src/game/ai/haunt.rs	fn leaving	NPC.cs	24793-24806	b62f9c363817	87674abc1f1b
crates/terrustia/src/game/ai/haunt.rs	fn update	NPC.cs	24855-24858	2bbe5d6ca3ba	b0fff76b0117
crates/terrustia/src/game/ai/haunt.rs	fn update	NPC.cs	24888-24892	db4110ce8daf	b0fff76b0117
crates/terrustia/src/game/ai/haunt.rs	fn update	NPC.cs	24895-24902	0df72cff11af	b0fff76b0117
crates/terrustia/src/game/ai/haunt.rs	fn update	NPC.cs	25066	88d599a41f8f	b0fff76b0117
crates/terrustia/src/game/ai/haunt.rs	fn update	NPC.cs	25156-25178	465d934a381c	b0fff76b0117
crates/terrustia/src/game/ai/haunt.rs	mod tests :: fn a_ceiling_drops_an_ichor_sticker_out_from_under_it	NPC.cs	25156-25178	465d934a381c	cf7512c8fb1d
crates/terrustia/src/game/ai/haunt.rs	mod tests :: fn a_gastropod_fires_on_a_fixed_cadence	NPC.cs	24954-24975	33373757aaeb	338b03cda681
crates/terrustia/src/game/ai/haunt.rs	mod tests :: fn the_probe_depths_are_per_type	NPC.cs	24953	0812d29fe1d2	6af35f3487a0
crates/terrustia/src/game/ai/haunt.rs	mod tests :: fn the_probe_depths_are_per_type	NPC.cs	25066	88d599a41f8f	6af35f3487a0
crates/terrustia/src/game/ai/haunt.rs	mod tests :: fn the_reaper_and_the_poltergeist_go_home_after_their_event	NPC.cs	24795-24802	46fe8671bd71	c8a5a03a0baa
crates/terrustia/src/game/ai/mod.rs	fn face	NPC.cs	78576-78579	bfdfeedae269	16e3ec56091d
crates/terrustia/src/game/ai/mod.rs	fn run	NPC.cs	32935	0812d29fe1d2	95abfd2fbbf8
crates/terrustia/src/game/ai/mod.rs	fn run	NPC.cs	37508-37526	c168f5220459	95abfd2fbbf8
crates/terrustia/src/game/ai/mod.rs	fn run	NPC.cs	39016	345aaf12a823	95abfd2fbbf8
crates/terrustia/src/game/ai/mod.rs	fn run	NPC.cs	39275	3c75b4224397	95abfd2fbbf8
crates/terrustia/src/game/ai/mod.rs	fn run	NPC.cs	39982-40002	c34febd47435	95abfd2fbbf8
crates/terrustia/src/game/ai/mod.rs	fn run	NPC.cs	57553-57592	04442f904a85	95abfd2fbbf8
crates/terrustia/src/game/ai/mod.rs	fn run	NPC.cs	57588-57591	b683662abb48	95abfd2fbbf8
crates/terrustia/src/game/ai/mod.rs	fn run :: const LIHZAHRD	NPC.cs	57603-57610	f27f922f4756	b7a71dec289c
crates/terrustia/src/game/ai/mod.rs	mod tests :: fn a_pals_goblin_archer_guards_it_until_hit_or_approached	NPC.cs	57553-57592	04442f904a85	412cef105307
crates/terrustia/src/game/ai/mod.rs	mod tests :: fn a_wounded_lihzahrd_and_a_wounded_nutcracker_split_at_55_percent	NPC.cs	57603-57610	f27f922f4756	79e233cb25a5
crates/terrustia/src/game/ai/mod.rs	mod tests :: fn confusion_reverses_the_way_an_npc_faces	NPC.cs	78576-78579	bfdfeedae269	204be15d1ea1
crates/terrustia/src/game/ai/mod.rs	struct Conditions	NPC.cs	24798-24802	b57d1efdbd8b	cdbc2e0351e5
crates/terrustia/src/game/ai/mod.rs	struct Conditions	NPC.cs	45400-45412	cf568b5759c5	cdbc2e0351e5
crates/terrustia/src/game/ai/mod.rs	struct Conditions	NPC.cs	63232-63234	e2e3805ad066	cdbc2e0351e5
crates/terrustia/src/game/ai/mod.rs	struct Effects	NPC.cs	37508-37526	c168f5220459	0cf577a43173
crates/terrustia/src/game/ai/mod.rs	struct Effects	NPC.cs	41752-41764	e94ee890774a	0cf577a43173
crates/terrustia/src/game/ai/mod.rs	struct Effects	NPC.cs	42723-42738	3e3fee235ccc	0cf577a43173
crates/terrustia/src/game/ai/mod.rs	struct Effects	NPC.cs	42740-42754	4adbca0f0b5c	0cf577a43173
crates/terrustia/src/game/ai/mod.rs	struct Effects	NPC.cs	43481-43489	79b50c2cbdab	0cf577a43173
crates/terrustia/src/game/ai/mod.rs	struct MeleeHit	NPC.cs	55639	d168fccfd415	95605f6304b7
crates/terrustia/src/game/ai/mod.rs	struct World	NPC.cs	32235-32248	4172c82c6d04	2c531d585e91
crates/terrustia/src/game/ai/mod.rs	struct World	NPC.cs	32250-32264	eb54bbfe4eaf	2c531d585e91
crates/terrustia/src/game/ai/mod.rs	struct World	NPC.cs	32505-32508	781d0f62ab58	2c531d585e91
crates/terrustia/src/game/ai/mod.rs	struct World	NPC.cs	34444-34453	7b426ea31f8a	2c531d585e91
crates/terrustia/src/game/ai/mod.rs	struct World	NPC.cs	43496-43508	8b57d76cd5d9	2c531d585e91
crates/terrustia/src/game/ai/orb.rs	(file)	NPC.cs	21459-21600	6a5876675689	2cca0855050b
crates/terrustia/src/game/ai/orb.rs	(file)	NPC.cs	21500-21514	77e8f2fb28c4	2cca0855050b
crates/terrustia/src/game/ai/orb.rs	(file)	NPC.cs	21528-21542	43e44477b770	2cca0855050b
crates/terrustia/src/game/ai/orb.rs	fn has_aimed	NPC.cs	21489	4ffaefcc81db	cddb3079fe27
crates/terrustia/src/game/ai/orb.rs	fn has_aimed	NPC.cs	81574	cf0f98d3f7a9	cddb3079fe27
crates/terrustia/src/game/ai/orb.rs	fn has_aimed	NPC.cs	81605	2adf664586e1	cddb3079fe27
crates/terrustia/src/game/ai/orb.rs	fn home	NPC.cs	21583-21599	954e1478ea7d	55bf9c084110
crates/terrustia/src/game/ai/orb.rs	fn launch	NPC.cs	21469-21485	b3e912386117	850cc809f4c1
crates/terrustia/src/game/ai/orb.rs	fn launch	Utils.cs	1785-1788	93ea013f376e	850cc809f4c1
crates/terrustia/src/game/ai/orb.rs	fn speed	NPC.cs	21491-21499	7eb0c99e6a07	d9ca3dec8235
crates/terrustia/src/game/ai/orb.rs	fn update	NPC.cs	21462-21486	dcd81c52e59c	337aad61b913
crates/terrustia/src/game/ai/orb.rs	fn update	NPC.cs	21489-21526	637300a6da25	337aad61b913
crates/terrustia/src/game/ai/orb.rs	fn update	NPC.cs	21551-21573	d4658f4e43ce	337aad61b913
crates/terrustia/src/game/ai/orb.rs	fn update	NPC.cs	21575-21579	beefadb274c1	337aad61b913
crates/terrustia/src/game/ai/orb.rs	fn update	NPC.cs	21581	225680e60f17	337aad61b913
crates/terrustia/src/game/ai/orb.rs	fn update	NPC.cs	40125	6a07689abc44	337aad61b913
crates/terrustia/src/game/ai/orb.rs	fn update	NPC.cs	57425	089b730c95ea	337aad61b913
crates/terrustia/src/game/ai/orb.rs	mod tests :: fn a_solar_flare_homes_and_kills_itself_on_arrival	NPC.cs	21583-21599	954e1478ea7d	860bd45ba43f
crates/terrustia/src/game/ai/orb.rs	mod tests :: fn a_solar_flare_launches_once_at_an_angle	NPC.cs	21462-21486	dcd81c52e59c	4282dd36e80d
crates/terrustia/src/game/ai/orb.rs	mod tests :: fn a_spit_is_nudged_clear_of_the_mouth_on_its_second_frame	NPC.cs	21551-21566	b1f58652bb7e	e56a619e59cc
crates/terrustia/src/game/ai/orb.rs	mod tests :: fn a_vile_spit_bursts_inside_a_wall_and_a_chaos_ball_does_not	NPC.cs	21575-21579	beefadb274c1	c5132afe923d
crates/terrustia/src/game/ai/orb.rs	mod tests :: fn an_orb_is_reaped_far_sooner_than_an_ordinary_enemy	NPC.cs	21581	225680e60f17	f0df018a9444
crates/terrustia/src/game/ai/rooted.rs	const CLINGER_RETRY_AT	NPC.cs	22908	3c69c35d041e	102968c16e69
crates/terrustia/src/game/ai/rooted.rs	const CLINGER_RETRY_AT	NPC.cs	22948	ddf2825ae431	102968c16e69
crates/terrustia/src/game/ai/rooted.rs	fn attack	NPC.cs	22883-22950	b188742cd067	1f53a8d94085
crates/terrustia/src/game/ai/rooted.rs	fn attack	NPC.cs	22935-22939	0678a155fc23	1f53a8d94085
crates/terrustia/src/game/ai/rooted.rs	fn plant_move	NPC.cs	3649	1dfc5065a7c3	e085e64bc50c
crates/terrustia/src/game/ai/rooted.rs	fn plant_move	NPC.cs	3653	1200f6b95bd2	e085e64bc50c
crates/terrustia/src/game/ai/rooted.rs	fn plant_move	NPC.cs	3688	4246001d3a14	e085e64bc50c
crates/terrustia/src/game/ai/rooted.rs	fn plant_move	NPC.cs	3692	325e31fd0025	e085e64bc50c
crates/terrustia/src/game/ai/rooted.rs	fn plant_move	NPC.cs	3937	3c70cb681ecc	e085e64bc50c
crates/terrustia/src/game/ai/rooted.rs	mod tests :: fn a_plant_spawned_with_no_anchor_roots_in_the_ground_under_it	NPC.cs	3649	1dfc5065a7c3	5453ff68f8de
crates/terrustia/src/game/ai/rooted.rs	mod tests :: fn a_plant_spawned_with_no_anchor_roots_in_the_ground_under_it	NPC.cs	3688	4246001d3a14	5453ff68f8de
crates/terrustia/src/game/ai/rooted.rs	mod tests :: fn a_plant_spawned_with_no_anchor_roots_in_the_ground_under_it	NPC.cs	3937	3c70cb681ecc	5453ff68f8de
crates/terrustia/src/game/ai/rooted.rs	mod tests :: fn a_walled_in_plant_retries_soon_rather_than_waiting_again	NPC.cs	22908	3c69c35d041e	e9d9fad66010
crates/terrustia/src/game/ai/rooted.rs	mod tests :: fn a_walled_in_plant_retries_soon_rather_than_waiting_again	NPC.cs	22948	ddf2825ae431	e9d9fad66010
crates/terrustia/src/game/ai/rooted.rs	mod tests :: fn the_two_armed_plants_actually_attack	NPC.cs	22883-22950	b188742cd067	9ee11c724691
crates/terrustia/src/game/ai/skull.rs	const MIMIC_CAST_RANGE	NPC.cs	21933-21939	4401301f0047	ab7629ad36ea
crates/terrustia/src/game/ai/skull.rs	const MIMIC_HOLD_RANGE	NPC.cs	21736-21742	a2ccf2b094fb	818802c6cce2
crates/terrustia/src/game/ai/skull.rs	fn mimic_attack	NPC.cs	21940-21998	189060794a9a	ccc96bea0aa1
crates/terrustia/src/game/ai/skull.rs	fn update	NPC.cs	21682-21684	5a1f7f48b451	58d50aa4e38f
crates/terrustia/src/game/ai/skull.rs	fn update	NPC.cs	21686	2d83ba38dce5	58d50aa4e38f
crates/terrustia/src/game/ai/skull.rs	fn update	NPC.cs	21736-21742	a2ccf2b094fb	58d50aa4e38f
crates/terrustia/src/game/ai/skull.rs	mod tests :: fn a_holding_mimic_does_not_move	NPC.cs	21686	2d83ba38dce5	9720734c4dde
crates/terrustia/src/game/ai/skull.rs	mod tests :: fn a_holding_mimic_does_not_move	NPC.cs	21721-21730	14806ca05eed	9720734c4dde
crates/terrustia/src/game/ai/skull.rs	mod tests :: fn a_mimic_in_your_face_holds_its_charge_back	NPC.cs	21736-21742	a2ccf2b094fb	f020c0008a24
crates/terrustia/src/game/ai/skull.rs	mod tests :: fn a_water_bolt_mimic_conjures_a_water_sphere	NPC.cs	21965-21998	3a5f60618b8e	c20a209b644f
crates/terrustia/src/game/ai/slime.rs	(file)	NPC.cs	62095-62106	0e528a67c619	48057708c805
crates/terrustia/src/game/ai/slime.rs	(file)	NPC.cs	62133-62146	bc4e7d1774b8	48057708c805
crates/terrustia/src/game/ai/slime.rs	fn update	NPC.cs	62080-62124	f71aca70ff69	7ef6a5c33c3d
crates/terrustia/src/game/ai/slime.rs	fn update	NPC.cs	62128-62132	db8afe2d247f	7ef6a5c33c3d
crates/terrustia/src/game/ai/slime.rs	fn update	NPC.cs	62139-62146	c89939aa7d88	7ef6a5c33c3d
crates/terrustia/src/game/ai/slime.rs	fn update	NPC.cs	62245-62248	7aba19d8299c	7ef6a5c33c3d
crates/terrustia/src/game/ai/slime.rs	mod tests :: fn a_fresh_slime_settles_before_its_first_hop	NPC.cs	62128-62132	db8afe2d247f	9dac2905c4ba
crates/terrustia/src/game/ai/slime.rs	mod tests :: fn a_passive_slime_does_not_reface_on_every_hop	NPC.cs	62245-62248	7aba19d8299c	d2aae6ec2dfd
crates/terrustia/src/game/ai/slime.rs	mod tests :: fn a_slime_that_lands_where_it_launched_turns_around	NPC.cs	62139-62146	c89939aa7d88	e238cabafebf
crates/terrustia/src/game/ai/slime.rs	mod tests :: fn a_wet_slime_swims_up	NPC.cs	62080-62124	f71aca70ff69	b6b5b96c13bd
crates/terrustia/src/game/ai/slime.rs	mod tests :: fn slime	NPC.cs	62128-62132	db8afe2d247f	07e62a1ea3f9
crates/terrustia/src/game/ai/spore.rs	const DESPAWN_ENCOURAGED	NPC.cs	31887	3a763367d017	18cb36a89ce8
crates/terrustia/src/game/ai/spore.rs	const LEAN	NPC.cs	31922-31941	b78ac1583b8e	6548f5f42561
crates/terrustia/src/game/ai/spore.rs	const MAX_LEAN	NPC.cs	31944-31947	0de59ed50221	40924bb07d8b
crates/terrustia/src/game/ai/spore.rs	fn update	NPC.cs	31889	a9625abfc729	1a6c82ff98e6
crates/terrustia/src/game/ai/spore.rs	fn update	NPC.cs	31901	20db8144f6b0	1a6c82ff98e6
crates/terrustia/src/game/ai/spore.rs	fn update	NPC.cs	31914	4685bd46328f	1a6c82ff98e6
crates/terrustia/src/game/ai/spore.rs	fn update	NPC.cs	31929	4ffaefcc81db	1a6c82ff98e6
crates/terrustia/src/game/ai/spore.rs	mod tests :: fn a_spore_is_capped_sideways_and_reaped_almost_at_once	NPC.cs	31887	3a763367d017	06427e963ae2
crates/terrustia/src/game/ai/spore.rs	mod tests :: fn a_spore_is_capped_sideways_and_reaped_almost_at_once	NPC.cs	31944-31947	0de59ed50221	06427e963ae2
crates/terrustia/src/game/ai/spore.rs	mod tests :: fn a_spore_on_top_of_you_coasts_rather_than_juddering	NPC.cs	31914	4685bd46328f	06f5d8c42d6b
crates/terrustia/src/game/ai/spore.rs	mod tests :: fn a_spore_on_top_of_you_coasts_rather_than_juddering	NPC.cs	31929	4ffaefcc81db	06f5d8c42d6b
crates/terrustia/src/game/ai/spore.rs	mod tests :: fn expert_spores_lean_twice_as_hard	NPC.cs	31922-31941	b78ac1583b8e	a290fd4c2bda
crates/terrustia/src/game/ai/swimmer.rs	const SHOVE	NPC.cs	31191-31206	dd6bbcdc0210	4fc7d77ceca5
crates/terrustia/src/game/ai/swimmer.rs	fn electrifies	NPC.cs	24282	f00a879ae286	d679c1f9719d
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31155-31164	349d811ceb35	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31176	3e5bc0b45de0	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31186	4dc907af6bd1	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31191-31228	beb1055d2296	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31213	cc676878fa12	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31245	1813012e935e	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31245-31249	8edc04019dbd	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn flying_fish	NPC.cs	31333	fe8bd44cc85e	044ea22cc842
crates/terrustia/src/game/ai/swimmer.rs	fn jellyfish	NPC.cs	24276-24345	28d91e3747aa	721e11c2b0d0
crates/terrustia/src/game/ai/swimmer.rs	fn jellyfish	NPC.cs	24344	20db8144f6b0	721e11c2b0d0
crates/terrustia/src/game/ai/swimmer.rs	mod tests :: fn a_flying_fish_only_gives_up_on_a_target_it_cannot_reach	NPC.cs	31155-31164	349d811ceb35	61905d66fb15
crates/terrustia/src/game/ai/swimmer.rs	mod tests :: fn a_squid_lets_go_much_sooner_than_a_jellyfish	NPC.cs	24410-24438	c41a4c6d8644	2295734d76f3
crates/terrustia/src/game/ai/swimmer.rs	mod tests :: fn an_expert_jellyfish_freezes_solid_while_it_is_electrified	NPC.cs	24276-24345	28d91e3747aa	8f4861fcf49b
crates/terrustia/src/game/ai/swimmer.rs	mod tests :: fn an_eyeball_fish_stays_under_and_a_flying_fish_does_not	NPC.cs	31333	fe8bd44cc85e	7ba2b1e7af1c
crates/terrustia/src/game/ai/swimmer.rs	mod tests :: fn daylight_turns_an_eyeball_fish_round_and_sends_it_up	NPC.cs	31245-31249	8edc04019dbd	032af2c19bdb
crates/terrustia/src/game/ai/town.rs	fn drowning	Collision.cs	1387-1398	6f1cf7c124ad	f450b2a8548a
crates/terrustia/src/game/ai/town.rs	fn drowning	Collision.cs	1418	b37381c51352	f450b2a8548a
crates/terrustia/src/game/ai/town.rs	fn drowning	NPC.cs	54361	b60780c82463	f450b2a8548a
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	54033	3715da670796	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	54892-55087	c04d158f1240	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	55045-55049	9d1457f3d51f	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	55505-55510	1d6f572f910e	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	55521-55525	c2e9dd4af642	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	55632-55676	792f7b809c16	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	55639	d168fccfd415	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	56012	46bba6010785	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	56012-56109	6cd2a7fd610c	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn try_combat	NPC.cs	56030-56033	80e4a233b1a6	8240868592b0
crates/terrustia/src/game/ai/town.rs	fn walk	NPC.cs	54393	c72281eb17de	a0f03becbeea
crates/terrustia/src/game/ai/town.rs	fn walk	NPC.cs	54467-54473	e303394cb105	a0f03becbeea
crates/terrustia/src/game/ai/town.rs	fn walk	NPC.cs	54612-54614	bffb252e1522	a0f03becbeea
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_dye_trader_swings_at_a_hostile_within_reach	NPC.cs	55637	452b22ac0245	f620031895b3
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_melee_swing_carries_its_targets_cooldown	NPC.cs	55639	d168fccfd415	a3ec3ebbe06c
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_pirate_fires_a_six_shot_burst_within_one_attack_state	NPC.cs	55245-55279	54293f19a96b	de35eb0bac86
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_resident_in_danger_drops_the_table_and_hurries	NPC.cs	54467-54473	e303394cb105	82067ec2bc53
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_resident_in_danger_drops_the_table_and_hurries	NPC.cs	54473-54477	330f75306018	82067ec2bc53
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_resident_pulls_the_door_shut_behind_it	NPC.cs	54393-54406	980123982ddd	90cdd7f65042
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_resident_pulls_the_door_shut_behind_it	NPC.cs	54612-54614	bffb252e1522	90cdd7f65042
crates/terrustia/src/game/ai/town.rs	mod tests :: fn a_town_npc_with_no_combat_profile_still_does_not_fight	NPCID.cs	4855	9af2e8b7621c	684c77eb4218
crates/terrustia/src/game/ai/town.rs	mod tests :: fn attack_within	NPC.cs	55049	809b0c4bf80c	add254e7b6cd
crates/terrustia/src/game/ai/town.rs	mod tests :: fn residents_notice_trouble_at_their_own_ranges	NPCID.cs	4841	369488ec653d	5fc3aedecb06
crates/terrustia/src/game/ai/town.rs	mod tests :: fn the_arms_dealers_burst_is_hardmode_only	NPC.cs	55129-55147	1dde1f7f3777	6df35dc9adec
crates/terrustia/src/game/ai/town.rs	mod tests :: fn the_dryads_ward_is_cast_at_rest_and_takes_its_own_lifetime	NPC.cs	55394	692f060eeeea	79a280243c84
